camera,date,filename,location,time,url
SM-S908B,9.December 2025,20251209_082349,20251209_082349,Tuesday 08:23,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UFB1bmczZEhRNzNpcm1WQ2FZQkxvQT09?height=1080
SM-S908B,8.December 2025,20251208_183029,20251208_183029,Monday 18:30,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aitOMWhSemlnL2dXZnlxdTJocGpGQT09?height=1080
SM-S908B,8.December 2025,20251208_130637,20251208_130637,Monday 13:06,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::N21sT3U3Rk9BVG9iZklBQmFnUGxadz09?height=1080
iPhone 15 Pro Max,8.December 2025,IMG_9428_1765220987272,IMG_9428_1765220987272,Monday 12:40,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::REJCWlFSdHNDVzFyMFk0OWF3T2RTZz09?height=1080
SM-S908B,6.December 2025,20251206_114800,20251206_114800,Saturday 11:48,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MXZKdUMydUpPeU8veWRmVjNZSU9udz09?height=1080
SM-S908B,6.December 2025,20251206_114757,20251206_114757,Saturday 11:47,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eGpMa0V4SHhLZGNtYysreENWVTFmQT09?height=1080
,6.December 2025,IMG_9425_1765273630161,IMG_9425_1765273630161,Saturday 02:32,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NTJ5OHBkTkdHV1lRVlU1S0lFSy95UT09?height=1080
SM-S908B,5.December 2025,20251205_172938,20251205_172938,Friday 17:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VUFFd2kvVXl0MEZLUHgyNE4vM0xXZz09?height=1080
SM-S908B,5.December 2025,20251205_172936,20251205_172936,Friday 17:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::S0gzL1pmby8vVHNoWlBETXkxUXlLUT09?height=1080
SM-S908B,5.December 2025,20251205_172931,20251205_172931,Friday 17:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UXJxM3E0WWx3ZFl2eU9OekdjUzZTZz09?height=1080
SM-S908B,5.December 2025,20251205_172924,20251205_172924,Friday 17:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RzFkNnNyd3JzSlB2OERWZEx1bDM0UT09?height=1080
SM-S908B,5.December 2025,20251205_172918,20251205_172918,Friday 17:29,https://thumbnailer-proxy-2.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eFVkZW1SekdMWThqVlQyLzRNS2pOQT09?height=324
SM-S908B,5.December 2025,20251205_172533,20251205_172533,Friday 17:25,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OXRtOW13MXBNeCtEaU1lTnRpMGFSQT09?height=1080
SM-S908B,5.December 2025,20251205_172528,20251205_172528,Friday 17:25,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::T0FvTXhWaHdweHBpOXdsVVI2TjBjQT09?height=1080
SM-S908B,4.December 2025,20251204_184756,20251204_184756,Thursday 18:47,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::QlNITVgrZ3JSdG9PUzF2cW04SmJ5dz09?height=1080
SM-S908B,4.December 2025,20251204_184754,20251204_184754,Thursday 18:47,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::R2hUZFdMRDFtb2Z0UW5kU0o1cnRCUT09?height=1080
SM-S908B,4.December 2025,20251204_184752,20251204_184752,Thursday 18:47,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aUhIYnJSa0VFK3c2elBBbGo2Q0EvQT09?height=1080
SM-S908B,4.December 2025,20251204_184723,20251204_184723,Thursday 18:47,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bmt6eGRBbjdKSXQvLzdRUkpXRWJlUT09?height=1080
SM-S908B,4.December 2025,20251204_184628,20251204_184628,Thursday 18:46,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RUdueUtXK3VGZGhBSVpTcFZYRGJRdz09?height=1080
SM-S908B,4.December 2025,20251204_183402,20251204_183402,Thursday 18:34,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WGUvR0IzYVpHaE8vZUFKQXVieFNyQT09?height=1080
SM-S908B,4.December 2025,20251204_183355,20251204_183355,Thursday 18:33,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::d280UGxUVzdSTU45c0FZdWpaMStmdz09?height=1080
SM-S908B,4.December 2025,20251204_183335,20251204_183335,Thursday 18:33,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TUhtWmxORmhvQXF3cFRMVkR2SGxWdz09?height=1080
SM-S908B,3.December 2025,20251203_191743,20251203_191743,Wednesday 19:17,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aEdRVHNYL2loRU9qTklrSjkrZ2JFdz09?height=1080
iPhone 15 Pro Max,3.December 2025,IMG_9417_1765072197710,"R. Pacujá, 10 - Horto Florestal, Salvador - BA, 40295-550, Brazil",Wednesday 13:04,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Tm5JS2Q0MEwvMHZDTVpHcVRNalE1UT09?height=1080
SM-S908B,2.December 2025,20251202_112948,20251202_112948,Tuesday 11:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MXJraHNBaVBHNW8vVTRkNVpDZmFBdz09?height=1080
SM-S908B,2.December 2025,20251202_112942,20251202_112942,Tuesday 11:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NnBNaksxS0pwQXNRN0dLY3VQUmdKZz09?height=1080
SM-S908B,2.December 2025,20251202_112934,20251202_112934,Tuesday 11:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::d0toaCs4Um5vZ0MvT3JEbUw2NFlvUT09?height=1080
SM-S908B,2.December 2025,20251202_112915,20251202_112915,Tuesday 11:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eW5TNnlWRnN4aTFhQ2VJR2UzbUlLQT09?height=1080
SM-S908B,2.December 2025,20251202_112904,20251202_112904,Tuesday 11:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TEhvVFUvNE5zbDNuSUl6K1ZyVnpuUT09?height=1080
SM-S908B,2.December 2025,20251202_112214,20251202_112214,Tuesday 11:22,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MWlMSHhCbkZxUGZYZ0xjVHhvV3dMZz09?height=1080
SM-S908B,2.December 2025,20251202_112203,20251202_112203,Tuesday 11:22,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RXgvMVo5K004OFZEVEE2OCtWdFJMQT09?height=1080
SM-S908B,2.December 2025,20251202_111207,20251202_111207,Tuesday 11:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VWJ3eUFheUw0VWFiRHkxZ3ZCK01qUT09?height=1080
SM-S908B,2.December 2025,20251202_111125,20251202_111125,Tuesday 11:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VWJMRVJXS2hTd0cxRWJ6SzRha0ROdz09?height=1080
SM-S908B,2.December 2025,20251202_093057,20251202_093057,Tuesday 09:30,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Vkk1a3dJeDNIRzBTWDY3U1V3eENOQT09?height=1080
SM-S908B,2.December 2025,20251202_093043,20251202_093043,Tuesday 09:30,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dlZkcmd0eG1ZUUlkeWM1WGI5elU5UT09?height=1080
SM-S908B,2.December 2025,20251202_092945,20251202_092945,Tuesday 09:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OU56ZW1tcVlmcUFFZEZFVlVaa1FJZz09?height=1080
SM-S908B,2.December 2025,20251202_092943,20251202_092943,Tuesday 09:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UWgvT2FYb0ZoQ2N6VXI4WENHYVBGZz09?height=1080
SM-S908B,2.December 2025,20251202_092942,20251202_092942,Tuesday 09:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ek5YSkFKaFpsM3NRMFE3Uk5pbHZsUT09?height=1080
SM-S908B,2.December 2025,20251202_092846,20251202_092846,Tuesday 09:28,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RVc1dThibnRaWkNGRURHY0YxWWJkUT09?height=1080
SM-S908B,2.December 2025,20251202_092840,20251202_092840,Tuesday 09:28,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RVl3U1AyR2ZDVEVQWWg3cExmWEtmQT09?height=1080
SM-S908B,2.December 2025,20251202_092647,20251202_092647,Tuesday 09:26,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::K0E3b0pKdkRuUGxaL0I5bWszQjRmZz09?height=1080
SM-S908B,2.December 2025,20251202_092646,20251202_092646,Tuesday 09:26,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::M29QL3N5Uk5NdUlFMlZQR01GM2twdz09?height=1080
SM-S908B,2.December 2025,20251202_092643,20251202_092643,Tuesday 09:26,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VzdkS3RVNzRyTTUvdW1sWUVsYXphdz09?height=1080
SM-S908B,2.December 2025,20251202_082157,20251202_082157,Tuesday 08:21,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TUZVMEdTQ2xtdzl4RGJCcDBGMnJZdz09?height=1080
SM-S908B,2.December 2025,20251202_082150,20251202_082150,Tuesday 08:21,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::elJzK0k1cWh2eU4yb3BuUGNnSncwdz09?height=1080
SM-S908B,1.December 2025,20251201_200057,20251201_200057,Monday 20:00,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::d1NUUUUxcGlHbGgxd3hLcGRhcHV0dz09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9402_1764621534488,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 19:39,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dEw5ODA4c0hLWlhGanhvZFVGSUJIUT09?height=1080
SM-S908B,1.December 2025,20251201_193538,20251201_193538,Monday 19:35,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OWg3VEVxc3M4a1U0dTFPTVM5TVRXUT09?height=1080
SM-S908B,1.December 2025,20251201_193526,20251201_193526,Monday 19:35,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Q3lMekczSHkxSTFBSi93MytTbm5VUT09?height=1080
SM-S908B,1.December 2025,20251201_193518,20251201_193518,Monday 19:35,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bzR0THo1bThhNG4wRzdGd2I3bnFEZz09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9401,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 19:14,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eWx0MzN2VUhNSDF4cWJlN3pjRGtqUT09?height=1080
SM-S908B,1.December 2025,20251201_184441,20251201_184441,Monday 18:44,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Q1FDMFVtd1luVjVHVjEwRDB4N3ZVZz09?height=1080
SM-S908B,1.December 2025,20251201_184436,20251201_184436,Monday 18:44,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NGlHVDlrUGVhMysvSmpReFRvYlJ6Zz09?height=1080
iPhone 15 Pro Max,1.December 2025,7ACAF65A-7F95-46AA-AD12-35DF059340ED,7ACAF65A-7F95-46AA-AD12-35DF059340ED,Monday 17:52,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::c3c0bVdWRmZNUFkxNFMxZVh4bmo5Zz09?height=1080
iPhone 15 Pro Max,1.December 2025,8EF26EBD-64AD-447B-B094-4B088CED3AA6,8EF26EBD-64AD-447B-B094-4B088CED3AA6,Monday 17:51,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RzhVdDd4VVc2eHRJQUFNdnk0QlFPUT09?height=1080
SM-S908B,1.December 2025,20251201_161807,20251201_161807,Monday 16:18,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dXlRRkE4b3czM3M0R21hQ0sra1p5Zz09?height=1080
SM-S908B,1.December 2025,20251201_161802,20251201_161802,Monday 16:18,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MnVaM1JzZnlKVjcvMU14LzUweW1QQT09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9398,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Monday 15:13,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UzZuMjU1WkRBaW9JYWg5NnBwLzNsQT09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9397_1764621598567,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RVVFVzJPalV5TDBVTFQzdFNaY2pMdz09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9396_1764621628143,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aW9ZTnBDZDkydmJLNjF4elQrbVhrdz09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9395_1764621647597,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aENrdVdJRnNOMHVEd2Y3bjVaRXRBdz09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9394_1764621673178,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Mk9acVNMRWlULzIvMUVDTThCOHFCUT09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9393_1764621708460,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aUJtTm5KelorS0JNWW5EUnM0M0ErQT09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9392_1764621729490,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::K3d2UDZxR2pvK0RTN0NvTGdSTmsyQT09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9391_1764621752619,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::djRRMjdSaWFIcHd2Q0laZVRCRUJJQT09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9390_1764621783600,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RWhPa2Y2a09ER0pjREl6K0JBbDNudz09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9389_1764621796850,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VmY0a2Y0TXI5YTg2NWhwZlRpQlM2UT09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9388_1764621804584,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RGk0dVBpZC9selFTcitGaFpLK2RwZz09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9387_1764621814213,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OWZ4MzR5SUFKcCtnZTIzVzI0blQ0Zz09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9386_1764621823273,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Monday 15:09,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eG8wUC82dGl5dWhWM0Y3S0dRZHg2Zz09?height=1080
,,IMG_9385_1764621849460,IMG_9385_1764621849460,Monday 15:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cDBYemFkVC9BcGxEd3B5YWlPUTB6UT09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9383_1764621878074,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Monday 15:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NUYzT0hGRDBzQnFwNHJVMkdqMDRkdz09?height=1080
SM-S908B,1.December 2025,20251201_145231,20251201_145231,Monday 14:52,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NDQ3OHBYdHd4U2NVWERhWGNVUjNYZz09?height=1080
SM-S908B,1.December 2025,20251201_145225,20251201_145225,Monday 14:52,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dzdYdmFpUGIyc3lpRHRnbmVRV0R3Zz09?height=1080
SM-S908B,1.December 2025,20251201_145221,20251201_145221,Monday 14:52,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::L0h0cjZwQmVpM3dUUWNTM0lGQ01rZz09?height=1080
,,,,,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::c1NGTUF2ZWFCZlZBTmlIeVhOQWgvQT09?height=1080
SM-S908B,1.December 2025,20251201_145217,20251201_145217,Monday 14:52,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SUtoU2VCUmZaR1paQ2Y0N2FLL2RiQT09?height=1080
SM-S908B,1.December 2025,20251201_145211,20251201_145211,Monday 14:52,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Wm51N0ZwMTRQRmp5V3c5YXFMNlM3QT09?height=1080
SM-S908B,1.December 2025,20251201_130328,20251201_130328,Monday 13:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NXJWNkJMdUZQRTVrSDlDK0U5aFFZdz09?height=1080
SM-S908B,1.December 2025,20251201_124015,20251201_124015,Monday 12:40,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OG1iWWh1TVUyUXBXdm5LU09wMWRMZz09?height=1080
SM-S908B,1.December 2025,20251201_123256,20251201_123256,Monday 12:32,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::blJ2T2dqWWc1ZjNILzhHbEI0NG5NQT09?height=1080
SM-S908B,1.December 2025,20251201_123236,20251201_123236,Monday 12:32,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aHN5bmJ5M2VPOThiTXAvUEx2Y0h5dz09?height=1080
SM-S908B,1.December 2025,20251201_123232,20251201_123232,Monday 12:32,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NHViVnlzMm1XWDg5a09lTGQvbE04Zz09?height=1080
SM-S908B,1.December 2025,20251201_123206,20251201_123206,Monday 12:32,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OWIzbmQzN3dGcmtrNHNNQmp1OUp1Zz09?height=1080
SM-S908B,1.December 2025,20251201_123201,20251201_123201,Monday 12:32,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Rk95bUM5ajFWcTJxQlRVbUdpQ2FVUT09?height=1080
SM-S908B,1.December 2025,20251201_123154,20251201_123154,Monday 12:31,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MFhuYzZqanhLYlFWcmlMc2hNZlo1dz09?height=1080
SM-S908B,1.December 2025,20251201_123152,20251201_123152,Monday 12:31,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RFNyL0F5MFhLRU1ReGc1TmRSNmhIQT09?height=1080
SM-S908B,1.December 2025,20251201_123151,20251201_123151,Monday 12:31,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cE1wdHhGU2FNSVc0ZXJoejRab3BoUT09?height=1080
,30.November 2025,IMG_9382_1764621910379,IMG_9382_1764621910379,Sunday 20:42,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Z1VabU9QcHlRRUdyUWJ2RGliMWFtZz09?height=1080
,30.November 2025,IMG_9381_1764621925164,IMG_9381_1764621925164,Sunday 20:42,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::N3BxZVFrMWpPcy8vZEhic1VXU2Ezdz09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9380_1764637608314,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Sunday 20:42,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dy9HeS9xN3dtUGZDclIzSlJnMXV3dz09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9379_1764637723842,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Sunday 20:42,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::S2tGRTMwdlNRNkZ4V3Q2UjExN3g3QT09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9378_1764702431935,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Sunday 19:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RW4vMDFnaXBEeSt4Y0tnTGVTVFBxUT09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9377_1764702437724,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Sunday 19:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::K2w1V0p6bUE2cEhMdDFMbkw4Nklhdz09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9376_1764702456903,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Sunday 19:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::c29IV0FzNVFtdEQ2bFZVRUpsYlFMUT09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9375_1764702463687,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Sunday 19:01,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NWwxdmF0MERiUjFhWTVEbTNKM0lVdz09?height=1080
SM-S908B,30.November 2025,20251130_180535,20251130_180535,Sunday 18:05,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NlEyTHpERExMV2pjTHIvdzR6bVNKZz09?height=1080
SM-S908B,30.November 2025,20251130_180529,20251130_180529,Sunday 18:05,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::YytMelhlTkk2UFVSSEpWRXVEZVJDUT09?height=1080
SM-S908B,30.November 2025,20251130_180522,20251130_180522,Sunday 18:05,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SEtFQ0JHVGhadmx2a3NTR21LV1R3dz09?height=1080
SM-S908B,30.November 2025,20251130_180520,20251130_180520,Sunday 18:05,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WjZlK2UyMkM3cDR4K0NaWDdoeVovdz09?height=1080
SM-S908B,30.November 2025,20251130_180332,20251130_180332,Sunday 18:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::S3p4ZEdObDYzKzk3ZUhtcFM0YzdUdz09?height=1080
SM-S908B,30.November 2025,20251130_180329,20251130_180329,Sunday 18:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Q2c4SEc0UTJpSlpBdEQyRUN3ZEZpUT09?height=1080
SM-S908B,30.November 2025,20251130_180317,20251130_180317,Sunday 18:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Wk4wQ0doQk44REM1U3R5TXJ6S2RWdz09?height=1080
SM-S908B,30.November 2025,20251130_180315,20251130_180315,Sunday 18:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dFRDaVZxc0w5SFQzeUlHVmFoeVorZz09?height=1080
SM-S908B,30.November 2025,20251130_180313,20251130_180313,Sunday 18:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VjFiUzlUYjEyeDdmMWthaWYyWEp3dz09?height=1080
SM-S908B,30.November 2025,20251130_180243,20251130_180243,Sunday 18:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RDY2WTdybzRZU1pFQytWNEtRSHdaZz09?height=1080
